,timestamp,amount_cumsum
10662,2018-07-24 04:34:00,-406988
11172,2018-07-24 14:43:00,-296119
11251,2018-07-24 15:22:00,-372200
11305,2018-07-24 16:32:00,-404306
11740,2018-07-24 23:09:00,-186644
11789,2018-07-24 23:31:00,-212877
11901,2018-07-25 01:27:00,-78258
12033,2018-07-25 05:33:00,-86657
12372,2018-07-25 10:06:00,-63203
12433,2018-07-25 11:27:00,-67027
12679,2018-07-25 14:10:00,-16449
12692,2018-07-25 14:28:00,38264
12693,2018-07-25 14:28:00,1457
12762,2018-07-25 15:17:00,26816
12861,2018-07-25 15:55:00,-97909
12862,2018-07-25 15:55:00,11769
13266,2018-07-25 20:30:00,174242
13267,2018-07-25 20:30:00,214138
13504,2018-07-26 00:30:00,152923
13505,2018-07-26 00:30:00,202455
13533,2018-07-26 01:23:00,419655
13565,2018-07-26 02:35:00,456239
13589,2018-07-26 02:49:00,359264
13674,2018-07-26 04:12:00,414681
13691,2018-07-26 04:58:00,499136
13692,2018-07-26 04:58:00,498454
13784,2018-07-26 06:51:00,423964
13868,2018-07-26 08:40:00,342563
13869,2018-07-26 08:40:00,362744
14028,2018-07-26 10:16:00,359453
14029,2018-07-26 10:16:00,367899
14030,2018-07-26 10:16:00,423343
14139,2018-07-26 10:52:00,400270
14140,2018-07-26 10:52:00,444580
14186,2018-07-26 11:08:00,488016
14199,2018-07-26 11:46:00,524816
14200,2018-07-26 11:47:00,532954
14224,2018-07-26 12:03:00,401871
14225,2018-07-26 12:03:00,431654
14226,2018-07-26 12:03:00,461437
14227,2018-07-26 12:03:00,491220
15036,2018-07-27 08:11:00,226318
15159,2018-07-27 09:02:00,150386
15160,2018-07-27 09:02:00,187141
15298,2018-07-27 11:19:00,177511
15453,2018-07-27 15:34:00,314598
15520,2018-07-27 16:43:00,330442
15625,2018-07-27 18:22:00,194958
15801,2018-07-27 22:00:00,119013
15941,2018-07-27 23:02:00,160921
16017,2018-07-27 23:35:00,253133
16136,2018-07-28 01:18:00,363456
16260,2018-07-28 03:26:00,267763
16365,2018-07-28 07:44:00,297127
16366,2018-07-28 07:44:00,346773
16561,2018-07-28 11:10:00,342079
16944,2018-07-29 01:31:00,422327
17683,2018-07-30 09:49:00,351848
17684,2018-07-30 09:49:00,422854
18236,2018-07-31 07:10:00,455011
18240,2018-07-31 07:16:00,566147
18348,2018-07-31 10:34:00,414678
18349,2018-07-31 10:34:00,472623
18350,2018-07-31 10:34:00,522717
18489,2018-07-31 13:04:00,476548
18569,2018-07-31 14:04:00,428989
18570,2018-07-31 14:04:00,394045
18745,2018-07-31 18:47:00,400090
